권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,적립유형 코드,적립유형명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,최고 우대금리,월 납입액(예시),세전 이자(예시),세후 이자(예시),만기 수령액(예시),가입방법,가입제한 코드,가입 대상,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0010345,애큐온저축은행,HK00102,애(愛)랑해적금,F,자유적립식,12,S,단리,3.00%,2.54%,8.00%,"100,000","19,500","16,497","1,216,497",스마트폰,1,제한없음 (만 19세 이상 개인),"최대 연5.0% 우대금리 적용 ※ 우대금리 적용조건 ① 아이사랑우대(임신,출산,자녀)_1회만 인정 : 연3.5% ② 입출금통장 월 평잔(50만원) 3회이상 : 연1.5%",만기후 1개월 이내 해지시 : 약정금리(가입시 기본금리 및 만기시점 달성 우대금리) 만기후 1개월 초과 이후 해지 시 : 보통예금이율(연0.1%),불입금액 : 1만원 이상 ~ 30만원 이하 1인 1계좌,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010345,애큐온저축은행,HK00103,처음만난적금,S,정액적립식,12,S,단리,6.50%,5.50%,8.00%,"100,000","42,250","35,744","1,235,744",스마트폰,3,일부제한 (실명의 개인중 첫거래(주1) 또는 장기미거래(주2) 고객 (주1)당행 예.적금(입출금이 자유로운 예금 포함) 계좌 최초 신규일로부터 30일 내 고객 (주2)직전 1년간 당행 예.적금(입출금이 자유로운 예금 제외)을 미보유한 고객),"최대 연5.0% 우대 금리 적용 ※우대금리 적용조건 ①첫거래 고객 우대 : 연 3.5%(고시금리 포함) ②장기미거래 고객 우대 : 연 2.0%(고시금리 미포함) ③당행 입출금 통장 자동이체 우대(6회이상) : 연 1.5%(고시금리 미포함) ※조건①,조건②의 우대금리는 중복 적용되지 않음",만기후 1개월 이내 해지시 : 약정금리 만기후 1개월 초과 이후 해지 시 : 보통예금 이율,불입금액 : 1만원 이상 ~20만원 이하 1인 1계좌,200000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010345,애큐온저축은행,HK00104,청년플랜적금,F,자유적립식,12,S,단리,3.50%,2.96%,7.00%,"100,000","22,750","19,246","1,219,246",스마트폰,3,일부제한 (만 19세 이상 ~ 만 39세 이하 개인),최대 연3.5% 우대 금리 적용 ※우대금리 적용조건 ①목표금액 달성 우대: 연 2.5% ②모바일뱅킹 거래 실적 우대(3회이상) : 연 1.0%,만기후 1개월 이내 해지시 : 당초 약정금리 만기후 1개월 초과 이후 해지 시 : 보통예금 이율,가입금액 및 불입한도 : 1천원 이상 ~50만원 이하 1인 1계좌 목표달성 특별중도해지 : 이 적금 가입시 설정한 목표금액 달성후 목표달성일 다음날 부터 만기일 도래전 해지 요청시 약정이율 적용,500000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010345,애큐온저축은행,HK00104,청년플랜적금,F,자유적립식,6,S,단리,3.00%,2.54%,6.50%,"100,000","5,250","4,442","604,442",스마트폰,3,일부제한 (만 19세 이상 ~ 만 39세 이하 개인),최대 연3.5% 우대 금리 적용 ※우대금리 적용조건 ①목표금액 달성 우대: 연 2.5% ②모바일뱅킹 거래 실적 우대(3회이상) : 연 1.0%,만기후 1개월 이내 해지시 : 당초 약정금리 만기후 1개월 초과 이후 해지 시 : 보통예금 이율,가입금액 및 불입한도 : 1천원 이상 ~50만원 이하 1인 1계좌 목표달성 특별중도해지 : 이 적금 가입시 설정한 목표금액 달성후 목표달성일 다음날 부터 만기일 도래전 해지 요청시 약정이율 적용,500000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31000,정기적금,S,정액적립식,6,S,단리,2.20%,1.86%,2.20%,"100,000","3,850","3,257","603,257","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),-월 불입금 1만원 이상 -6개월 이상 ~ 60개월 까지 (월 단위 가능) -만기시 이자지급,,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31000,정기적금,S,정액적립식,24,S,단리,3.30%,2.79%,3.30%,"100,000","82,500","69,795","2,469,795","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),-월 불입금 1만원 이상 -6개월 이상 ~ 60개월 까지 (월 단위 가능) -만기시 이자지급,,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31000,정기적금,S,정액적립식,36,S,단리,3.30%,2.79%,3.30%,"100,000","183,150","154,945","3,754,945","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),-월 불입금 1만원 이상 -6개월 이상 ~ 60개월 까지 (월 단위 가능) -만기시 이자지급,,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31000,정기적금,S,정액적립식,12,S,단리,3.30%,2.79%,3.30%,"100,000","21,450","18,147","1,218,147","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),-월 불입금 1만원 이상 -6개월 이상 ~ 60개월 까지 (월 단위 가능) -만기시 이자지급,,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31003,프리스타일적금,F,자유적립식,12,S,단리,2.70%,2.28%,2.70%,"100,000","17,550","14,847","1,214,847","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),"-월 불입금 1만원 이상 -12개월 이상 ~ 36개월 까지 (월 단위 가능) -만기시 이자지급 -월중 입금액은 계약금액의 10%를 초과할 수 없으며, 만기일로부터 1개월 이내는 납입불가",,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31003,프리스타일적금,F,자유적립식,36,S,단리,2.70%,2.28%,2.70%,"100,000","149,850","126,773","3,726,773","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),"-월 불입금 1만원 이상 -12개월 이상 ~ 36개월 까지 (월 단위 가능) -만기시 이자지급 -월중 입금액은 계약금액의 10%를 초과할 수 없으며, 만기일로부터 1개월 이내는 납입불가",,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010346,OSB저축은행,31003,프리스타일적금,F,자유적립식,24,S,단리,2.70%,2.28%,2.70%,"100,000","67,500","57,105","2,457,105","영업점,인터넷,스마트폰",1,제한없음,없음,- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용 - 만기 후 1개월 경과: 보통예금 금리(0.2%),"-월 불입금 1만원 이상 -12개월 이상 ~ 36개월 까지 (월 단위 가능) -만기시 이자지급 -월중 입금액은 계약금액의 10%를 초과할 수 없으며, 만기일로부터 1개월 이내는 납입불가",,20260803,,202608030835,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,0803,M-Dream Big 자유적금 (모바일),F,자유적립식,12,M,복리,3.60%,3.05%,4.00%,"100,000","23,400","19,796","1,219,796",스마트폰,1,제한없음 (만 19세 이상 실명의 개인고객 (1인 1계좌 한정)),* 우대이율: 만기 유지시 만기축하 이율 연 0.40% 적용 - 기본이율 3.60% + 우대이율 0.40% ※ 우대이율은 중도해지시에는 적용되지 않습니다. - 자세한 내용은 당사 모바일뱅킹 APP을 통해 확인하여 주시기 바랍니다.,"- 1개월 이하: 기본이율 - 1개월 초과: 0.5% 기본이율: 신규일 당시 고시이율(단, 우대이율 제외)","- 최소가입금액: 1,000원 이상 - 한도: 분기당 50만원(연 2백만원) * 분기 예) 1~3월, 4~6월, 7~9월, 10~12월",2000000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,6,M,복리,2.30%,1.95%,2.30%,"100,000","4,025","3,405","603,405",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,12,M,복리,3.50%,2.96%,3.50%,"100,000","22,750","19,246","1,219,246",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,24,M,복리,3.10%,2.62%,3.10%,"100,000","77,500","65,565","2,465,565",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,36,M,복리,3.10%,2.62%,3.10%,"100,000","172,050","145,554","3,745,554",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,12,S,단리,3.50%,2.96%,3.50%,"100,000","22,750","19,246","1,219,246",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,24,S,단리,3.10%,2.62%,3.10%,"100,000","77,500","65,565","2,465,565",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,36,S,단리,3.10%,2.62%,3.10%,"100,000","172,050","145,554","3,745,554",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310000,정기적금,S,정액적립식,6,S,단리,2.30%,1.95%,2.30%,"100,000","4,025","3,405","603,405",영업점,1,제한없음 (개인 / 개인사업자 / 법인),해당사항 없음,신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310007,E-정기적금,S,정액적립식,36,M,복리,3.20%,2.71%,3.20%,"100,000","177,600","150,250","3,750,250",인터넷,1,제한없음 (개인 / 개인사업자 / 법인),인터넷뱅킹으로 가입 시 기본이율* + 0.1% *기본이율 : 신규일의 일반 정기적금 고시이율(모든 우대금리 제외),신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310007,E-정기적금,S,정액적립식,24,M,복리,3.20%,2.71%,3.20%,"100,000","80,000","67,680","2,467,680",인터넷,1,제한없음 (개인 / 개인사업자 / 법인),인터넷뱅킹으로 가입 시 기본이율* + 0.1% *기본이율 : 신규일의 일반 정기적금 고시이율(모든 우대금리 제외),신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010349,디비저축은행,310007,E-정기적금,S,정액적립식,12,M,복리,3.60%,3.05%,3.60%,"100,000","23,400","19,796","1,219,796",인터넷,1,제한없음 (개인 / 개인사업자 / 법인),인터넷뱅킹으로 가입 시 기본이율* + 0.1% *기본이율 : 신규일의 일반 정기적금 고시이율(모든 우대금리 제외),신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기 후 이자율 적용 -1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 -1개월 초과 : 0.1%,최소가입금액 : 1만원 이상,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
