권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,세후 이자(예시),최고 우대금리,가입방법,가입제한 코드,가입 대상,이자계산방식,금융상품 문의,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0010510,오투저축은행,240014,정기예금,6,M,복리,3.70%,3.13%,"157,721",3.70%,영업점,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240014,정기예금,12,M,복리,3.90%,3.30%,"335,902",3.90%,영업점,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240014,정기예금,24,M,복리,3.30%,2.79%,"576,379",3.30%,영업점,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240014,정기예금,36,M,복리,3.30%,2.79%,"879,132",3.30%,영업점,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,1,S,단리,2.00%,1.69%,"14,000",2.00%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,3,S,단리,2.00%,1.69%,"42,000",2.00%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,6,S,단리,3.70%,3.13%,"157,000",3.70%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,12,S,단리,3.90%,3.30%,"330,000",3.90%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,24,S,단리,3.30%,2.79%,"558,000",3.30%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,36,S,단리,3.30%,2.79%,"838,000",3.30%,인터넷,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,1,M,복리,2.00%,1.69%,"14,100",2.00%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,3,M,복리,2.00%,1.69%,"42,371",2.00%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,6,M,복리,3.70%,3.13%,"157,721",3.70%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,12,M,복리,3.90%,3.30%,"335,902",3.90%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,24,M,복리,3.30%,2.79%,"576,379",3.30%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240018,E-정기예금,36,M,복리,3.30%,2.79%,"879,132",3.30%,인터넷,1,제한없음,복리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240020,비대면 정기예금,1,S,단리,2.00%,1.69%,"14,000",2.00%,스마트폰,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240020,비대면 정기예금,3,S,단리,2.00%,1.69%,"42,000",2.00%,스마트폰,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240020,비대면 정기예금,6,S,단리,3.70%,3.13%,"157,000",3.70%,스마트폰,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240020,비대면 정기예금,12,S,단리,3.90%,3.30%,"330,000",3.90%,스마트폰,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010510,오투저축은행,240020,비대면 정기예금,24,S,단리,3.30%,2.79%,"558,000",3.30%,스마트폰,1,제한없음,단리,,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
